STATION_NAME,DATE,MEAN,STDDEV,TEMPS
CARLSBAD MCCLELLAN PALOMAR AIRPORT CA US,2007-10-05,58.601,1.626,"59.45, 59.519999999999996, 59.59, 59.2, 59.2, 59.2, 59.519999999999996, 58.92, 58.92, 58.45, 58.92, 58.92, 58.45, 59.2, 60.28, 61.0, 61.0, 61.83, 61.72, 61.72, 60.83, 60.61, 59.2, 59.2, 58.32, 57.519999999999996, 57.519999999999996, 58.8, 56.36, 56.519999999999996, 56.519999999999996, 56.36, 56.36, 58.92, 58.92, 57.8, 59.35, 58.35, 57.5, 57.8, 57.4, 57.92, 57.8, 58.519999999999996, 58.59, 60.12, 59.519999999999996, 58.96, 60.14, 60.14, 59.9, 59.96, 59.8, 58.8, 57.96, 57.96, 56.519999999999996, 57.14, 56.36, 55.66, 55.98, 54.98, 53.98"
CARLSBAD MCCLELLAN PALOMAR AIRPORT CA US,2007-10-06,57.895,3.639,"55.8, 54.66, 53.66, 53.66, 53.66, 53.16, 53.16, 53.66, 57.36, 58.32, 59.61, 59.61, 60.61, 61.9, 62.83, 63.6, 63.61, 63.39, 63.39, 63.72, 61.14, 60.96, 59.96, 59.36, 58.36, 58.36, 57.36, 55.36, 53.98, 54.1, 52.98, 52.98, 54.1, 52.98, 52.98, 51.55, 54.1, 56.36, 58.14, 59.14, 59.8, 61.0, 62.05, 63.36, 62.7, 62.83, 61.14, 59.36, 58.59, 57.66, 56.36, 55.36, 57.19, 55.32"
CARLSBAD MCCLELLAN PALOMAR AIRPORT CA US,2007-10-07,64.504,9.806,"55.519999999999996, 53.36, 52.8, 51.6, 51.6, 50.59, 53.44, 61.58, 72.88, 77.3, 77.3, 81.9, 83.14, 77.75, 74.16, 70.06, 71.0, 71.0, 71.4, 65.6, 66.04, 64.75, 64.07, 61.5, 61.5, 59.96, 59.2, 53.44, 52.92, 52.84, 51.84, 52.94, 53.08, 56.08, 65.2, 70.55, 75.57, 78.48, 81.6, 81.9, 74.75, 72.32, 68.14, 66.07, 65.32, 63.05, 59.8, 57.32, 55.519999999999996, 55.45"
CARLSBAD MCCLELLAN PALOMAR AIRPORT CA US,2007-10-08,64.562,8.033,"56.08, 56.58, 54.45, 54.45, 54.45, 53.8, 57.1, 60.96, 68.44, 75.14, 75.14, 75.16, 78.2, 77.3, 75.16, 74.0, 74.0, 74.14, 69.26, 64.68, 64.86, 63.68, 61.75, 61.75, 59.2, 58.38, 58.32, 56.25, 58.26, 55.4, 55.32, 53.36, 58.26, 73.25, 76.3, 73.92, 72.32, 73.75, 69.87, 71.38, 69.59, 70.26, 68.43, 63.58, 60.519999999999996, 59.68, 56.519999999999996, 55.8, 55.08"
CARLSBAD MCCLELLAN PALOMAR AIRPORT CA US,2007-10-09,59.804,3.936,"56.45, 56.8, 56.95, 54.45, 54.45, 54.45, 55.84, 56.58, 60.19, 63.6, 68.44, 68.44, 65.36, 63.96, 64.5, 65.39, 64.38, 63.92, 63.92, 61.92, 61.92, 60.88, 60.57, 59.88, 59.6, 59.6, 58.57, 58.51, 58.51, 57.48, 55.95, 54.08, 53.97, 52.94, 51.84, 51.56, 56.66, 60.68, 63.41, 64.67, 62.12, 63.69, 64.39, 63.87, 63.96, 62.35, 61.45, 60.48, 60.28, 60.51, 60.51, 59.48, 59.15, 58.51, 58.48, 58.28, 56.2, 57.24, 56.2"
CARLSBAD MCCLELLAN PALOMAR AIRPORT CA US,2007-10-10,58.775,2.813,"57.92, 57.6, 58.51, 57.6, 57.92, 56.57, 55.57, 55.57, 54.54, 55.57, 55.57, 56.88, 58.92, 60.12, 61.87, 61.87, 62.9, 61.87, 62.69, 62.69, 62.87, 62.12, 62.12, 61.59, 60.8, 60.35, 60.25, 61.92, 60.35, 60.25, 59.15, 59.88, 59.15, 59.25, 58.88, 56.06, 57.24, 56.2, 55.24, 55.24, 55.24, 55.2, 55.24, 54.2, 55.26, 53.24, 53.24, 53.24, 53.2, 52.2, 54.88, 56.98, 59.36, 61.14, 61.28, 60.59, 61.12, 61.45, 61.45, 61.92, 60.8, 60.88, 60.88, 60.88, 60.51, 60.57, 60.51, 60.28, 60.51, 59.48, 60.51, 60.51, 60.51, 60.57, 59.15, 58.48, 58.57"
CARLSBAD MCCLELLAN PALOMAR AIRPORT CA US,2007-10-11,59.358,1.740,"57.92, 57.88, 58.0, 59.0, 59.0, 59.0, 58.35, 58.35, 59.35, 58.8, 59.92, 60.38, 59.92, 61.45, 61.45, 61.45, 62.59, 62.12, 62.12, 62.12, 62.12, 62.12, 60.38, 59.8, 60.35, 60.35, 59.25, 59.15, 59.15, 59.25, 59.35, 59.35, 59.35, 58.35, 59.35, 57.92, 58.0, 56.51, 55.26, 55.26, 55.24, 57.48, 56.88, 55.88, 55.92, 58.0, 60.38, 60.92, 60.92, 60.92, 61.45, 62.59, 61.45, 60.35, 59.25, 59.6, 59.6, 59.15, 59.15, 59.6, 59.15, 59.15, 59.15, 59.25, 59.15, 59.35, 58.25, 58.35"
CARLSBAD MCCLELLAN PALOMAR AIRPORT CA US,2007-10-12,58.774,1.100,"57.92, 58.0, 56.88, 56.88, 57.4, 57.4, 57.0, 57.0, 57.4, 57.4, 57.4, 57.8, 58.45, 58.92, 59.45, 59.92, 59.45, 59.45, 59.519999999999996, 60.12, 61.28, 61.7, 60.8, 61.0, 59.96, 59.96, 59.2, 59.519999999999996, 58.92, 59.35, 58.8, 58.8, 59.35, 59.35, 59.35, 59.25, 59.15, 57.48, 58.0, 58.35, 58.0, 57.4, 57.4, 57.92, 57.0, 57.4, 57.0, 57.4, 58.92, 57.8, 58.92, 59.35, 58.8, 58.8, 60.59, 59.519999999999996, 60.12, 59.519999999999996, 60.12, 60.12, 59.92, 59.92, 58.8, 58.45, 58.92, 57.8, 57.8, 58.35, 59.35, 58.88, 59.15, 59.15, 59.15, 58.57, 58.48, 58.51, 59.24, 58.48"
CARLSBAD MCCLELLAN PALOMAR AIRPORT CA US,2007-10-13,59.534,1.321,"58.51, 57.48, 57.48, 57.48, 58.51, 58.51, 58.57, 58.57, 58.51, 58.51, 58.51, 58.51, 58.51, 58.28, 58.51, 58.51, 59.24, 59.24, 59.24, 59.24, 59.24, 59.24, 59.24, 58.2, 59.24, 59.24, 58.2, 59.48, 60.51, 60.51, 60.57, 60.57, 60.51, 60.57, 60.51, 60.48, 60.76, 62.25, 61.8, 61.8, 61.8, 61.35, 60.88, 60.51, 60.88, 60.35, 59.15, 59.15, 59.88, 59.15, 59.88, 59.15, 59.88, 59.88, 59.25, 59.15, 58.88, 58.51, 58.51, 58.51, 58.48, 58.51, 59.24, 58.06, 58.2, 58.06, 58.06, 59.24, 58.2, 58.06, 58.06, 57.2, 57.24, 57.24, 58.06, 58.06, 58.07, 58.06, 58.06, 57.2, 58.2, 59.24, 59.24, 59.24, 58.2, 59.24, 59.24, 59.24, 60.51, 60.28, 60.88, 60.76, 60.88, 60.88, 60.88, 60.88, 60.88, 60.35, 61.8, 62.35, 60.8, 60.35, 61.92, 61.92, 62.96, 61.92, 61.92, 61.8, 61.92, 61.35, 60.25, 59.48, 59.48, 60.51, 59.15, 59.6, 60.51, 59.6, 59.48, 59.24, 58.48, 58.48"
CARLSBAD MCCLELLAN PALOMAR AIRPORT CA US,2007-10-14,59.271,2.186,"57.88, 57.92, 57.88, 57.92, 57.6, 57.92, 57.6, 57.6, 57.6, 57.6, 59.0, 59.25, 60.35, 60.35, 60.35, 61.92, 61.92, 61.92, 62.38, 62.38, 61.92, 62.92, 62.92, 61.92, 60.8, 60.8, 60.8, 59.25, 60.25, 60.25, 60.25, 60.25, 60.25, 60.25, 60.25, 57.26, 57.24, 58.51, 58.28, 56.2, 57.26, 57.24, 57.26, 55.24, 55.2, 55.24, 54.06, 54.06, 55.07, 56.06, 56.06, 56.06, 57.24, 57.48, 60.35, 61.35, 61.92, 61.35, 60.88, 60.35, 61.35, 60.35, 60.25, 60.35, 60.25, 60.88, 60.88, 60.57, 60.57, 60.57, 60.57, 60.57, 60.51, 60.57, 59.48"
CARLSBAD MCCLELLAN PALOMAR AIRPORT CA US,2007-10-15,59.343,0.769,"60.25, 60.35, 60.25, 59.88, 59.88, 59.88, 59.15, 59.48, 60.51, 59.48, 60.51, 59.48, 60.51, 60.57, 60.57, 60.57, 60.57, 60.88, 60.88, 60.8, 60.8, 60.35, 59.8, 59.8, 59.35, 58.8, 58.8, 58.45, 58.45, 58.59, 58.59, 58.92, 57.98, 58.92, 58.45, 59.26, 59.26, 59.26, 59.26, 59.24, 59.24, 59.24, 59.07, 59.24, 58.2, 59.24, 58.48, 59.24, 59.24, 59.26, 59.24, 59.24, 59.26, 59.24, 59.26, 58.51, 58.48, 59.15, 59.15, 59.88, 59.15, 59.15, 59.25, 59.15, 59.25, 59.88, 58.88, 59.6, 58.88, 58.25, 57.8, 58.35, 58.35, 58.35, 57.8"
CARLSBAD MCCLELLAN PALOMAR AIRPORT CA US,2007-10-16,59.148,1.250,"58.92, 57.98, 57.98, 57.98, 58.45, 58.45, 57.8, 58.92, 58.92, 58.35, 59.92, 59.92, 59.92, 59.92, 59.92, 60.59, 60.59, 61.45, 61.59, 61.59, 61.59, 61.59, 59.519999999999996, 60.59, 60.59, 59.92, 60.59, 58.8, 59.35, 58.8, 59.35, 58.8, 59.35, 59.35, 58.92, 58.8, 58.92, 58.92, 58.45, 57.5, 58.92, 57.8, 57.4, 57.4, 56.88, 57.0, 57.0, 57.4, 58.92, 59.45, 59.35, 59.35, 58.92, 60.59, 61.59, 60.59, 61.12, 59.92, 60.38, 59.92, 59.35, 59.35, 59.35, 58.8, 58.8, 59.35, 58.92, 57.8, 58.35, 59.35, 57.4, 57.0, 57.4, 57.0"
CARLSBAD MCCLELLAN PALOMAR AIRPORT CA US,2007-10-17,58.873,1.952,"57.4, 56.4, 56.4, 57.0, 57.0, 57.4, 56.88, 56.54, 56.54, 57.24, 57.26, 58.51, 58.51, 58.51, 58.51, 58.28, 58.51, 58.2, 59.24, 59.24, 59.26, 59.24, 60.06, 60.07, 62.2, 62.76, 62.35, 62.74, 62.38, 61.59, 60.38, 60.38, 59.519999999999996, 59.45, 58.92, 58.92, 58.92, 58.92, 58.92, 58.92, 59.35, 58.35, 58.35, 58.35, 59.35, 59.35, 58.35, 57.4, 54.88, 54.57, 54.54, 55.88, 57.6, 57.48, 57.2, 57.24, 57.24, 57.26, 58.51, 58.51, 59.24, 58.2, 59.24, 60.28, 60.51, 60.51, 60.48, 60.88, 62.35, 62.25, 62.35, 62.25, 62.35, 62.35, 62.35, 60.35, 61.35, 61.35, 60.35, 59.15, 59.15, 59.25, 59.15, 58.25, 57.88, 57.92, 57.92, 57.6, 57.92, 57.92, 56.88, 57.4, 57.4, 56.4, 54.57"
CARLSBAD MCCLELLAN PALOMAR AIRPORT CA US,2007-10-18,58.941,3.405,"59.35, 58.35, 56.88, 55.88, 54.88, 54.88, 55.0, 53.88, 55.0, 57.5, 59.2, 60.59, 60.59, 62.28, 62.69, 64.7, 62.87, 62.96, 63.12, 63.12, 62.59, 61.45, 61.45, 60.92, 60.38, 59.92, 59.92, 58.35, 58.35, 53.88, 53.57, 52.51, 53.57, 52.51, 51.51, 55.0, 56.4, 58.92, 59.59, 61.28, 62.69, 62.12, 62.38, 64.12, 62.12, 61.92, 60.8, 60.8, 59.35, 58.8, 58.0, 58.0, 57.0"
CARLSBAD MCCLELLAN PALOMAR AIRPORT CA US,2007-10-19,62.422,4.897,"57.8, 57.0, 57.0, 56.4, 56.4, 56.4, 58.35, 60.92, 64.36, 68.24, 68.24, 68.0, 67.02, 70.0, 69.02, 68.98, 68.24, 68.24, 64.35, 63.2, 63.2, 62.88, 61.76, 61.76, 62.76, 60.48, 55.88, 54.88, 53.88, 55.98, 55.16, 54.8, 58.32, 65.6, 67.26, 69.24, 67.02, 68.3, 70.98, 69.0, 67.02, 66.0, 64.38, 63.92, 63.35, 62.74, 60.35, 60.25, 58.25, 57.92, 59.15, 58.51, 59.2"
CARLSBAD MCCLELLAN PALOMAR AIRPORT CA US,2007-10-20,59.945,2.009,"60.48, 59.48, 59.6, 58.48, 59.24, 58.48, 60.51, 60.51, 60.51, 59.26, 59.24, 59.24, 59.24, 58.2, 57.24, 58.06, 59.24, 59.24, 59.07, 60.06, 60.06, 60.06, 60.06, 60.06, 60.2, 60.51, 60.57, 61.2, 61.2, 64.35, 63.92, 63.92, 62.35, 62.74, 61.35, 61.35, 61.35, 61.35, 61.35, 60.35, 60.35, 59.15, 59.88, 59.88, 59.88, 59.25, 59.15, 58.88, 59.24, 59.24, 58.48, 57.0, 56.4, 53.88, 55.0, 54.4, 56.1, 57.98, 60.48, 60.51, 60.51, 60.48, 60.88, 62.88, 62.25, 62.25, 63.35, 63.8, 62.25, 61.88, 62.35, 60.88, 60.88, 60.57, 59.6, 59.6, 59.6, 58.28, 57.26, 57.26"
CARLSBAD MCCLELLAN PALOMAR AIRPORT CA US,2007-10-21,66.684,9.714,"58.57, 58.57, 57.6, 57.48, 57.48, 56.26, 55.24, 55.24, 55.24, 55.24, 55.2, 56.06, 56.06, 56.04, 56.06, 59.48, 63.45, 66.5, 66.5, 70.08, 74.2, 75.94, 79.1, 79.1, 77.1, 76.75, 77.0, 75.92, 77.0, 78.03, 73.16, 74.38, 68.87, 67.9, 66.07, 64.04, 64.9, 64.9, 60.82, 61.5, 56.26, 55.26, 54.2, 54.06, 54.2, 54.2, 53.57, 54.98, 65.82, 72.64, 79.39, 81.2, 83.4, 83.4, 83.4, 82.4, 81.76, 77.55, 74.38, 73.38, 71.18, 71.18, 66.7, 69.25, 71.7"
CARLSBAD MCCLELLAN PALOMAR AIRPORT CA US,2007-10-22,73.515,7.668,"60.24, 64.6, 58.92, 59.0, 59.0, 59.92, 60.22, 64.82, 70.48, 70.82, 75.14, 76.03, 76.57, 76.14, 77.76, 79.68, 78.97, 75.62, 75.75, 75.0, 76.76, 73.66, 68.48, 65.2, 65.6, 65.6, 63.2, 64.85, 72.65, 71.44, 72.44, 70.25, 69.08, 70.5, 69.25, 75.6, 77.84, 78.8, 79.8, 83.72, 84.68, 85.01, 86.98, 86.01, 83.72, 83.72, 80.76, 78.8, 77.84, 76.55, 79.8, 77.55, 79.5, 79.5"
CARLSBAD MCCLELLAN PALOMAR AIRPORT CA US,2007-10-23,70.910,6.667,"61.58, 61.4, 58.92, 59.09, 57.1, 59.26, 59.4, 61.22, 66.8, 73.32, 76.0, 77.0, 79.92, 79.22, 78.5, 75.54, 75.72, 74.3, 75.0, 73.49, 71.49, 72.6, 67.96, 67.14, 65.07, 65.24, 63.2, 80.5, 79.26, 70.5, 63.58, 68.78, 68.78, 70.01, 68.78, 70.01, 70.78, 69.7, 69.48, 75.5, 74.75, 78.76, 79.64, 82.52, 82.23, 79.95, 80.36, 77.44, 76.17, 74.54, 75.17, 73.17, 70.06, 66.96, 67.32, 67.25, 65.14, 66.63, 64.5"
CARLSBAD MCCLELLAN PALOMAR AIRPORT CA US,2007-10-24,70.488,8.314,"61.24, 59.96, 59.96, 59.1, 59.1, 59.1, 60.2, 62.519999999999996, 63.88, 71.96, 80.32, 80.32, 83.52, 82.36, 83.23, 80.84, 78.25, 77.17, 77.2, 76.94, 68.06, 68.24, 67.4, 67.56, 65.56, 65.56, 64.88, 62.75, 64.5, 62.519999999999996, 64.5, 62.519999999999996, 62.519999999999996, 62.519999999999996, 65.32, 71.2, 79.25, 83.08, 84.94, 76.54, 76.94, 78.25, 82.36, 82.52, 82.23, 79.1, 73.6, 69.78, 68.06, 64.9, 64.9, 62.2, 64.41"
CARLSBAD MCCLELLAN PALOMAR AIRPORT CA US,2007-10-25,66.067,6.717,"62.1, 59.93, 59.93, 59.06, 59.19, 58.08, 59.06, 59.93, 66.72, 74.92, 74.92, 75.92, 77.25, 73.3, 69.76, 69.5, 68.28, 67.17, 66.12, 65.35, 64.88, 64.2, 63.84, 62.35, 62.35, 61.2, 60.25, 64.58, 62.519999999999996, 64.68, 61.519999999999996, 59.2, 59.2, 62.41, 65.04, 73.63, 75.92, 78.1, 79.49, 79.64, 80.92, 75.68, 70.2, 67.4, 65.48, 62.39, 61.6, 59.83, 59.08, 58.06, 57.27"
CARLSBAD MCCLELLAN PALOMAR AIRPORT CA US,2007-10-26,58.232,2.810,"60.51, 60.51, 60.51, 59.48, 59.24, 58.2, 59.24, 58.06, 57.2, 57.24, 57.24, 57.2, 57.2, 57.24, 57.24, 57.24, 57.2, 57.24, 57.26, 59.0, 58.14, 56.06, 56.06, 57.2, 57.24, 56.51, 58.51, 59.0, 59.0, 60.25, 60.8, 60.8, 60.92, 60.92, 60.35, 60.35, 59.25, 60.25, 59.6, 59.6, 59.6, 59.6, 59.6, 59.6, 59.88, 57.06, 55.16, 53.76, 52.66, 51.28, 49.87, 51.51, 52.24, 53.06, 53.06, 54.04, 54.06, 54.06, 54.54, 58.0, 57.92, 60.92, 61.92, 61.92, 62.38, 62.38, 61.92, 62.92, 61.35, 60.25, 60.25, 59.6, 59.48, 60.51, 60.51, 60.51, 59.26, 59.26, 58.28, 59.35"
CARLSBAD MCCLELLAN PALOMAR AIRPORT CA US,2007-10-27,61.841,3.207,"59.6, 59.48, 59.26, 60.51, 58.48, 58.48, 58.48, 58.48, 59.6, 61.2, 61.45, 62.74, 62.74, 64.38, 65.96, 64.38, 69.08, 65.39, 64.38, 64.38, 63.96, 63.5, 64.36, 63.61, 61.45, 61.8, 61.8, 61.92, 60.35, 57.88, 58.51, 58.51, 58.28, 59.26, 59.26, 59.24, 58.2, 58.2, 59.24, 59.24, 59.24, 58.2, 58.88, 61.45, 63.45, 61.8, 64.5, 67.02, 67.6, 69.78, 71.8, 64.8, 63.87, 63.5, 64.87, 63.12, 61.8, 59.8, 59.35, 58.59"
CARLSBAD MCCLELLAN PALOMAR AIRPORT CA US,2007-10-28,62.494,4.625,"60.25, 59.88, 58.57, 57.4, 57.4, 58.0, 55.88, 56.4, 61.92, 64.48, 63.69, 63.69, 67.0, 71.98, 68.06, 67.5, 67.24, 67.02, 67.02, 67.26, 66.28, 65.48, 63.5, 62.59, 61.2, 61.2, 61.88, 61.35, 56.98, 56.5, 56.1, 55.36, 55.36, 54.66, 54.59, 55.66, 61.61, 64.48, 64.48, 66.28, 66.5, 67.36, 69.26, 72.85, 65.96, 69.0, 66.5, 64.69, 64.87, 64.5, 63.12, 62.59, 59.8, 59.35, 58.35, 58.8"
CARLSBAD MCCLELLAN PALOMAR AIRPORT CA US,2007-10-29,62.273,2.953,"60.38, 60.35, 59.0, 61.57, 61.57, 59.88, 59.25, 61.59, 64.87, 65.7, 66.28, 66.28, 64.24, 64.2, 67.5, 65.87, 65.38, 64.24, 64.24, 63.2, 62.88, 61.76, 61.88, 61.88, 60.88, 60.88, 60.57, 60.57, 57.98, 58.59, 56.98, 57.98, 57.45, 57.5, 60.8, 63.61, 61.7, 65.36, 62.87, 65.38, 70.12, 68.15, 65.12, 63.96, 63.84, 62.48, 62.26, 60.76, 60.48, 59.48, 60.28, 58.2"
CARLSBAD MCCLELLAN PALOMAR AIRPORT CA US,2007-10-30,58.331,1.772,"59.48, 59.26, 58.28, 58.51, 58.48, 58.51, 58.48, 58.51, 59.24, 59.26, 60.51, 60.45, 60.25, 60.8, 60.8, 60.8, 61.92, 61.92, 61.45, 61.45, 59.92, 59.92, 58.8, 58.8, 58.35, 58.0, 58.0, 58.0, 56.88, 56.57, 56.57, 56.57, 55.57, 58.2, 59.24, 57.2, 57.2, 56.06, 56.06, 57.24, 57.2, 57.24, 57.24, 57.24, 57.24, 56.2, 56.06, 56.06, 56.06, 56.07, 56.06, 56.06, 58.06, 58.04, 58.06, 58.06, 58.28, 59.15, 59.25, 59.8, 60.35, 60.8, 60.92, 60.92, 59.92, 59.8, 59.8, 59.25, 58.88, 58.51, 58.51, 58.57, 57.6, 56.51, 55.48, 56.26, 54.51, 54.26"
CARLSBAD MCCLELLAN PALOMAR AIRPORT CA US,2007-10-31,56.889,2.732,"54.51, 54.51, 55.26, 54.54, 54.54, 55.26, 55.26, 55.24, 55.24, 55.48, 53.24, 54.26, 54.26, 57.26, 59.35, 58.35, 60.35, 60.35, 59.25, 60.92, 60.92, 60.8, 60.8, 59.8, 59.8, 59.35, 58.88, 58.88, 59.15, 59.15, 58.88, 57.88, 57.6, 57.6, 57.6, 56.57, 53.2, 53.2, 53.24, 53.24, 53.24, 54.06, 54.04, 54.06, 54.04, 54.06, 54.06, 54.0, 53.03, 53.06, 53.06, 53.06, 52.04, 53.06, 53.2, 55.57, 58.45, 60.12, 59.25, 59.15, 59.15, 59.88, 59.88, 60.35, 60.35, 60.25, 60.25, 60.35, 59.88, 59.25, 58.88, 58.57, 58.51, 57.48, 57.48, 56.51, 56.51, 55.26"
CARLSBAD MCCLELLAN PALOMAR AIRPORT CA US,2007-11-01,57.634,1.475,"56.57, 55.48, 54.54, 55.48, 56.51, 56.51, 57.6, 57.6, 57.6, 58.57, 58.57, 58.88, 58.88, 58.88, 59.25, 59.15, 58.88, 59.15, 58.88, 59.0, 57.88, 57.88, 57.88, 57.92, 57.88, 58.0, 57.88, 57.92, 57.88, 57.88, 57.88, 57.88, 57.6, 55.26, 54.26, 53.24, 53.24, 54.26, 55.26, 56.26, 57.26, 57.24, 57.26, 57.24, 57.26, 57.6, 58.51, 58.88, 59.15, 59.15, 58.88, 59.15, 58.88, 59.15, 59.15, 59.15, 59.25, 59.6, 58.88, 58.57, 58.57, 57.6, 57.6, 57.6, 57.6, 56.51, 57.92, 56.51, 56.51"
CARLSBAD MCCLELLAN PALOMAR AIRPORT CA US,2007-11-02,58.067,1.186,"57.6, 57.6, 57.6, 56.57, 56.57, 56.54, 56.51, 56.51, 56.51, 56.54, 56.88, 57.6, 59.0, 59.0, 59.35, 59.35, 60.92, 60.92, 59.8, 58.8, 59.35, 58.35, 58.35, 58.0, 57.92, 58.0, 57.88, 57.88, 57.88, 57.88, 57.88, 57.88, 57.6, 56.51, 56.54, 57.6, 56.51, 56.57, 56.57, 56.57, 56.54, 56.57, 56.88, 57.92, 58.35, 59.35, 59.35, 59.92, 59.92, 59.35, 59.35, 60.35, 60.35, 58.88, 59.15, 58.57, 58.51, 58.51, 58.51, 58.57, 58.51, 57.48, 58.57, 57.48, 57.48, 57.48, 57.48, 57.26"
CARLSBAD MCCLELLAN PALOMAR AIRPORT CA US,2007-11-03,57.517,1.943,"57.6, 57.6, 56.54, 56.51, 56.51, 56.51, 56.54, 56.51, 55.48, 55.48, 55.24, 56.26, 56.54, 57.92, 57.6, 59.92, 59.92, 59.92, 60.92, 60.92, 61.45, 60.8, 60.35, 59.25, 59.25, 59.0, 59.15, 58.57, 58.51, 58.57, 57.88, 57.6, 56.51, 56.51, 56.54, 56.54, 57.26, 57.24, 56.06, 56.2, 57.24, 57.26, 56.54, 56.26, 55.2, 55.24, 55.24, 55.26, 54.26, 53.2, 53.24, 54.26, 54.54, 54.54, 54.54, 55.88, 55.92, 55.92, 58.59, 60.38, 60.8, 60.35, 61.35, 60.25, 59.6, 59.15, 59.15, 58.48, 58.51, 58.28, 58.51, 58.28, 58.51, 58.28, 58.51, 57.26, 57.2, 57.26, 57.24, 57.2"
CARLSBAD MCCLELLAN PALOMAR AIRPORT CA US,2007-11-04,56.844,1.806,"55.2, 55.24, 55.2, 55.24, 55.07, 54.06, 55.24, 55.2, 55.2, 55.24, 56.26, 55.24, 56.26, 56.2, 56.06, 56.51, 57.48, 59.24, 59.15, 59.0, 59.0, 59.15, 59.25, 60.8, 59.8, 58.8, 58.35, 58.35, 57.88, 57.88, 57.92, 57.6, 56.88, 56.88, 56.88, 56.88, 56.57, 56.57, 56.2, 56.06, 56.06, 55.03, 54.06, 54.06, 55.07, 54.06, 55.07, 54.04, 54.04, 54.04, 54.06, 54.04, 54.06, 54.06, 55.26, 54.06, 55.24, 56.54, 57.92, 57.92, 57.92, 57.88, 59.0, 58.88, 59.15, 59.15, 59.15, 58.88, 59.15, 59.25, 58.88, 58.57, 58.51, 58.51, 57.48, 57.48, 57.26, 57.48, 57.48, 57.48, 57.48, 57.48"
CARLSBAD MCCLELLAN PALOMAR AIRPORT CA US,2007-11-05,57.367,0.808,"56.54, 56.57, 55.48, 56.57, 56.54, 56.57, 56.57, 56.57, 57.92, 56.88, 57.92, 56.88, 57.88, 57.92, 57.88, 59.35, 59.0, 59.0, 58.35, 57.8, 58.35, 57.8, 57.8, 57.4, 57.4, 57.0, 57.4, 55.88, 57.4, 55.88, 55.92, 55.88, 56.88, 56.88, 56.88, 57.6, 56.88, 57.48, 57.48, 57.26, 57.26, 57.26, 57.26, 57.24, 57.26, 58.51, 57.6, 57.92, 57.6, 59.0, 59.0, 58.0, 58.0, 57.92, 57.92, 58.0, 56.88, 56.88, 56.88, 57.6, 57.6, 56.51, 57.6, 57.6, 57.6, 56.54, 56.51"
CARLSBAD MCCLELLAN PALOMAR AIRPORT CA US,2007-11-06,56.886,1.156,"58.0, 58.0, 56.88, 56.88, 56.88, 57.0, 55.88, 56.57, 56.57, 56.88, 56.88, 56.88, 57.0, 57.4, 57.4, 58.35, 58.0, 57.4, 57.4, 57.4, 57.4, 57.4, 57.4, 57.4, 58.0, 58.0, 58.0, 58.0, 58.0, 56.51, 55.48, 55.48, 55.26, 55.26, 55.26, 54.06, 55.26, 54.2, 53.24, 54.54, 55.57, 55.92, 54.54, 55.88, 57.4, 57.4, 56.88, 57.92, 56.88, 57.92, 57.92, 58.0, 57.92, 57.92, 58.0, 57.92, 58.0, 56.88, 56.88, 56.88, 57.88, 57.6, 57.6, 57.6, 56.51"
CARLSBAD MCCLELLAN PALOMAR AIRPORT CA US,2007-11-07,56.825,1.187,"57.92, 56.88, 56.88, 57.6, 57.6, 57.6, 57.6, 57.6, 56.88, 56.88, 56.88, 58.0, 58.0, 59.35, 58.35, 58.8, 58.8, 58.35, 58.35, 57.4, 57.4, 57.4, 57.4, 57.4, 57.0, 57.0, 57.0, 57.0, 57.0, 56.0, 56.54, 56.57, 55.48, 56.57, 55.48, 55.48, 55.26, 54.06, 54.06, 54.2, 55.24, 54.26, 54.26, 55.48, 56.54, 56.57, 57.92, 56.88, 56.88, 57.88, 57.88, 57.88, 58.0, 56.88, 57.92, 56.88, 57.92, 57.4, 55.88, 57.4, 55.92, 55.88, 55.92, 55.88, 55.88, 55.92, 55.88"
CARLSBAD MCCLELLAN PALOMAR AIRPORT CA US,2007-11-08,56.800,0.595,"56.0, 56.0, 56.0, 56.0, 56.0, 56.0, 56.0, 56.0, 56.4, 57.5, 57.5, 57.4, 57.4, 56.88, 57.4, 57.4, 57.4, 57.4, 56.88, 56.88, 56.88, 56.88, 57.0, 58.0, 58.0, 57.4, 57.4, 55.88, 55.88, 56.57, 56.57, 55.88, 55.88, 56.57, 57.0, 56.88, 57.4, 57.4, 57.4, 57.0, 57.0, 57.0, 57.0, 56.4, 56.88, 55.88, 56.57, 57.0, 57.0, 56.88, 56.88"
CARLSBAD MCCLELLAN PALOMAR AIRPORT CA US,2007-11-09,57.068,0.909,"57.4, 57.4, 57.0, 56.4, 56.4, 56.4, 56.4, 56.4, 56.4, 57.4, 57.4, 57.98, 57.98, 58.92, 58.1, 58.2, 58.45, 57.98, 58.1, 58.1, 57.45, 57.5, 57.4, 57.92, 56.88, 57.92, 57.0, 56.57, 56.88, 56.88, 56.88, 57.92, 56.88, 57.0, 55.88, 55.88, 55.88, 55.88, 54.88, 55.88, 56.0, 56.4, 57.4, 57.4, 57.4, 57.45, 58.519999999999996, 57.45, 56.98, 57.5, 57.4, 57.4, 57.4, 57.0, 56.54, 56.88, 56.88, 57.92, 56.57, 57.92, 57.92, 57.6, 57.92, 55.48, 54.51, 54.51"
